UserID,WindowID,Split,JobTitle
813939,6,Train,Senior Specialty Representative - National Sales Business Group
813939,6,Train,Senior Specialty Sales Representative
813939,6,Train,Senior Professional Sales Representative
813939,6,Train,Professional Sales Representative
813939,6,Train,Territory Sales Manager
813969,6,Train,Warehouse Operations Specialist
813969,6,Train,Warehouse Operative (Nike)
813969,6,Train,General housekeeping
813969,6,Train,Operator
813969,6,Train,Mini Lab Technician
814451,6,Train,Laborer
814451,6,Train,Cook
814451,6,Train,Cook-Door
814451,6,Train,Forklift Driver/Assembly Line/Blow Molding
814451,6,Train,Forklift Operator
814451,6,Train,Material Handler/Forklift Operator
814451,6,Train,Head Coach-Freshman Football
814451,6,Train,Forklift Operator/Dock Coordinator/ Dispatcher
814451,6,Train,Forklift Operator/Press Operator
814451,6,Train,Dock Coordinator/Forklift Operator
814522,6,Train,Human Resources Manager
814522,6,Train,Hilton Reservation and Customer Care
814522,6,Train,Full benefit administration for plant
814522,6,Train,Payroll Coordinator
814522,6,Train,Benefits Specialist/HR Co-ordinator
814522,6,Train,Northeast Marketing Director
814522,6,Train,Owner/Human Resources Director
814522,6,Train,"HR Generalist/Human Resources/CSB, Ingersoll-Dresser"
814747,6,Train,Lease Process Administrator
814747,6,Train,Legal Assistant
814852,6,Train,Office Sales Manager
814852,6,Train,Sales Representative
814852,6,Train,Customer Service Representative
814852,6,Train,Material Handler
814852,6,Train,Manager
814959,6,Train,Call Center-Customer Service/Collection Agent
814959,6,Train,Account Specialist/Collection Agent
814959,6,Train,Assistant Manager
814959,6,Train,Customer Service/Ground Operations Supervisor
814959,6,Train,Call Center Customer Services/Sales Agent
814959,6,Train,Test Technician/ Assembler
814991,6,Train,Delivery Driver
814991,6,Train,Eagle Scout
814991,6,Train,Damage Prevention Technician
814991,6,Train,Dock Worker/Freight Handler
814991,6,Train,Crew Trainer
815067,6,Train,Systems Administrator / Senior tech
815067,6,Train,Systems Manager
815067,6,Train,Merchandising /Sales
815067,6,Train,International Helpdesk Technician /Trainer
815152,6,Train,Marcom Event Specialist
815152,6,Train,Marketing Specialist
815152,6,Train,Regional Sales Assistant
815152,6,Train,"Freelance Administrative Assistant, on-site meeting staff"
815152,6,Train,"Supervisor, Sales Administration"
815152,6,Train,Temporary Staffing Administrative Assistant Positions
815152,6,Train,Sales Support and Marketing Support positions
815247,6,Train,Vendor Operations Manager
815247,6,Train,Senior Supply Chain Manager
815247,6,Train,Senior Operations Manager
815247,6,Train,Operations Manager
815247,6,Train,Naval Aviator
815247,6,Train,Senior Business Operations Analyst
815358,6,Train,7th/8th Grade Teacher
815358,6,Train,Office Manager/Assistant Administrator
815358,6,Train,Research Assistant
815358,6,Train,Assistant Director of Child Care
815358,6,Train,Activity Leader
815358,6,Train,Program Leader
815358,6,Train,Warehouseman (Part-time)
815382,6,Train,Rep
815382,6,Train,Customer Service
815382,6,Train,Office Clerk
815742,6,Train,Shipping and Receiving Supervisor
815742,6,Train,Shipping And Receiving Manager
815742,6,Train,Warehouse Manager
815778,6,Train,German Product Support Specialist
815778,6,Train,Co-founder of Wriisty company and website sales service
815778,6,Train,Network Administration of all hospital members and patients
815856,6,Train,Customer Service Specialist
815856,6,Train,Price Coordinator/ Back of House Specialist
815856,6,Train,Night Auditor
815856,6,Train,Front Office Manager/Executive Suite-keeper/Sales Manager
815856,6,Train,Director of Operations
815856,6,Train,Guest Service Manager
815856,6,Train,Executive Housekeeper
815856,6,Train,Assistant Front Office Manager/Supervisor/Reservationist
816023,6,Train,"Director, Business Development and Marketing"
816023,6,Train,"Director, Corporate Marketing"
816023,6,Train,Marketing Coordinator
816118,6,Train,Prep cook
816118,6,Train,Employee
816118,6,Train,Teleresearch associate
816179,6,Train,Front Desk and Van Driver
816179,6,Train,Member Connect
816179,6,Train,Temporary Assignments
816179,6,Train,Customer Service Representative
816179,6,Train,Truck Driver
816388,6,Train,Lab Tech Assistant
816388,6,Train,Service Advocate
816388,6,Train,Tax Associate
816388,6,Train,Dispatcher
816388,6,Train,Receptionist
816388,6,Train,Hostess
816473,6,Train,Substitute Teacher
816473,6,Train,Probation & Parole Officer
816473,6,Train,Assistant Program Director
816473,6,Train,Youth Guidance Specialist
816473,6,Train,Early Hear Start Director
816507,6,Train,truck driver
816582,6,Train,Rooms Controller
816582,6,Train,Elite Ambassador
816582,6,Train,Guest Service Associate
816582,6,Train,Ringing up sales at the register
816582,6,Train,At your service
816582,6,Train,Night Auditor 2006
816582,6,Train,Sales/ Assistant Store Manager/Events
816607,6,Train,Social Worker Home Care and Hospice
816607,6,Train,Central Division Lead Social Worker
816607,6,Train,Social Work/Discharge Planner-All
816607,6,Train,Renal Social Worker -all aspects of social service
816678,6,Train,Sales Associate (Electronics)
816678,6,Train,Shift Manager
816678,6,Train,Restaurant Shift Supervisor
816678,6,Train,Assistant Manger
816678,6,Train,Crew Trainer
816678,6,Train,Manager
816678,6,Train,Electronics associate
816746,6,Train,Fleelance Designer
816746,6,Train,Assistant Designer
816746,6,Train,Technical designer
816746,6,Train,"Freelance Fashion Designer, Private clients"
816746,6,Train,Sales Associate
816746,6,Train,Cynthia Steffe Specialist
816845,6,Train,Owner
816845,6,Train,Project Land Surveyor
816968,6,Train,Payment Center Represnetative
816968,6,Train,Payment Center Representative
816968,6,Train,Lead Payment Center Representative
816968,6,Train,Check-In Technical Operations
816968,6,Train,Check-In (Work In Process) Technical Operations
816991,6,Train,Receptionist
816991,6,Train,Bar Manager
816991,6,Train,Post Master Replacement
816991,6,Train,Retail Manager
816991,6,Train,Document Automation Assistant
816991,6,Train,"Human Resources Assistant Military, GS-04"
816991,6,Train,"Personnel Clerk, NF-02"
816991,6,Train,Temp Track
817064,6,Train,Contractual Cleaner
817064,6,Train,Volunteer
817064,6,Train,Business Analyst II
817064,6,Train,Service/Quality Control Manager
817064,6,Train,Guest Service Representative
817064,6,Train,Dispatch Supervisor
817064,6,Train,Dispatch Operator
817100,6,Train,Building Engineer
817100,6,Train,Engineer 1
817100,6,Train,HVAC Engineer
817100,6,Train,Engineer I- Overall
817100,6,Train,Building/Plant Engineer
817316,6,Train,Concierge/Customer Service
817316,6,Train,Visa Assistant
817341,6,Train,Sr. Project Manager
817341,6,Train,Director of Client Solutions & Support
817341,6,Train,"Manager, Americas Digital Solutions and Support - Financial Applications"
817341,6,Train,Client Services Manager
817341,6,Train,Manager of Application and Digital Support
817341,6,Train,Account Executive
817341,6,Train,Technical Support Representative
817341,6,Train,Retail sales position
817371,6,Train,Unemployed
817371,6,Train,Investigator
817371,6,Train,Assets Protection Specialist
817371,6,Train,Administrative Assistant
817464,6,Train,Quality Control/Tool and Warehouse assistant
817464,6,Train,Retail Stocker/Men's Furnishings
817464,6,Train,Temp. job
817464,6,Train,Universal Teller
817464,6,Train,Retail/Sales
817464,6,Train,Telemarketing Representative
817490,6,Train,Cashier/ Customer Service Rep
817490,6,Train,Cashier
817490,6,Train,Volunteer Work/ Youth Counselor
817490,6,Train,Cashier/ Table Operator
817490,6,Train,Waiter/ Host
817729,6,Train,Title Clerk & Purchasing & Procurements Agent
817729,6,Train,Executive Assistant to Chairman
817729,6,Train,HR Assistant to HR Director
817729,6,Train,Executive Assistant
817729,6,Train,Accounts Receivable Clerk
817729,6,Train,Administrative Assistant
817729,6,Train,Receptionist
817805,6,Train,Counselor Intern/ Clinical Assistant
817805,6,Train,Research Assistant
817805,6,Train,Resident Assistant
817805,6,Train,Clinical Center Practicum Intern
817805,6,Train,Undergraduate Research Assistant
817988,6,Train,Freelance Projects and Assignments
817988,6,Train,"Accounting Manager, Internet Media"
817988,6,Train,"Senior Accountant, Conference Productions"
817988,6,Train,"Controller, Audio/Video Design and Installations"
817988,6,Train,"Regional Controller, Management Consulting"
817988,6,Train,"Divisional Controller, Market Research"
817988,6,Train,"Senior Accountant, Commercial Recording and Broadcast Consoles"
817988,6,Train,"Staff Accountant, Trade Publications"
818107,6,Train,Calibration Administrator and Material Handler
818107,6,Train,Shipping and Receiving Clerk
818107,6,Train,Shipping Clerk
818107,6,Train,Chef
818176,6,Train,Inventory Management Service
818176,6,Train,Machine Operator
818176,6,Train,Team Leader
818176,6,Train,CIMARRON COACH of V.A- Area Supervisor
818194,6,Train,IT - Desktop/Field Support - troubleshoot and repair computer
818194,6,Train,IT - Desktop Support Specialist
818194,6,Train,Financial Clerk
818194,6,Train,Receptionist/File Clerk
818218,6,Train,contractor
818218,6,Train,HR Manager
818218,6,Train,Part-Time Office Manager
818218,6,Train,Training & Development Manager
818218,6,Train,Training & Development - Training Instructor
818218,6,Train,Independent Sales Representative
818218,6,Train,Resources - Contracted as Employee Relations Manager
818218,6,Train,Independent EEO Contractor
818218,6,Train,System - Volunteer
818229,6,Train,Sales Assistant
818229,6,Train,Customer Service Agent
818229,6,Train,Customer Service
818262,6,Train,Branch Service Manager
818262,6,Train,Equipment Maintenance Manager
818262,6,Train,QA/QC Inspector
818262,6,Train,Maintenance Mechanic Master
818262,6,Train,Shop Foreman
818262,6,Train,Tech I Mechanic
818262,6,Train,Motor Sergeant
818262,6,Train,Parts Clerk Assistant
818271,6,Train,Stylist
818271,6,Train,Senior Plasma Tech
818313,6,Train,Business Development Director
818313,6,Train,Executive Recruiter
818313,6,Train,President & Founder
818313,6,Train,Managing Director / Co-owner/Manager
818313,6,Train,Senior Tax Accountant
818313,6,Train,Senior Auditor
818313,6,Train,Auditor
818398,6,Train,Systems Engineer
818398,6,Train,Network Tech
818398,6,Train,Engineering Intern/Wireless Operations
818437,6,Train,Code contributor (volunteer)
818437,6,Train,Application Programmer
818437,6,Train,Ramapo College Student Liaison
818437,6,Train,Programmer / System Analyst
818437,6,Train,Applications Programmer
818454,6,Train,Teacher assistant
818454,6,Train,teacher
818454,6,Train,Route delivery
818454,6,Train,ICS associate
818454,6,Train,Work-cell operator
818491,6,Train,IT Tech - Support Manager
818491,6,Train,Territory Sales Manager
818491,6,Train,IT Technical Department Manager
818491,6,Train,Shift Manager
818491,6,Train,Staff Assistant Manager
818491,6,Train,IT Support Technician - Shift Manager
818491,6,Train,Customer Service Representative
818677,6,Train,Physical Therapy Technician
818677,6,Train,Packaging Specialist
818677,6,Train,Test Operator/Assembler
818677,6,Train,Rehabilitation Specialist
818717,6,Train,Site Supervisor
818717,6,Train,Contract Compliance Supervisor
818717,6,Train,Maintenance Control Technician
818781,6,Train,Area Manager
818781,6,Train,Outside Sales Professional
818781,6,Train,Sales Associate
818781,6,Train,Merchandiser
818781,6,Train,Office Manager
818894,6,Train,Technology Specialist
818894,6,Train,Technical Support Analyst
818894,6,Train,Support Engineer
818894,6,Train,MIS Assistant
818894,6,Train,Hardware Technician
819055,6,Train,Instructor-Developmental Psychology
819055,6,Train,Online Instructor-Cultural Ethics
819055,6,Train,"Instructor-Introductory Psychology, Ethics, Pre-English, Pre-Math, Human Relations, Critical Thinking"
819055,6,Train,Instructor-Introduction to Psychology
819055,6,Train,Owner/Operator
819055,6,Train,General Manager
819055,6,Train,Senior Pastor
819055,6,Train,Director/Pastoral Care
819055,6,Train,Convention Manager
819099,6,Train,Brokerage Administrator
819099,6,Train,house wife
819099,6,Train,Bindery Supervisor's Assistant
819170,6,Train,Supervisor of Roasting and Shipping
819170,6,Train,Machine Operator
819170,6,Train,Machine Operator/Fabricator
819228,6,Train,"Leads Specialist, General Office duties"
819228,6,Train,Office Manager
819228,6,Train,"Cashier, Food Preparer"
819377,6,Train,Advertising Consultant
819377,6,Train,New Business Expert
819377,6,Train,Advertising Sales Consultant
819377,6,Train,Department Manager
819377,6,Train,Clerk
819377,6,Train,Customer Service
819497,6,Train,Customer Service Associate II
819497,6,Train,Warehouse Picking Associate
819497,6,Train,Enumerator
819497,6,Train,Package Handler
819497,6,Train,Medical Transcriber
819497,6,Train,Supervisor
819497,6,Train,Medical Transcriptionist
819511,6,Train,Senior Community Support Staff
819511,6,Train,Supervisor and Customer Service Representative
819644,6,Train,Electronic Technician
819644,6,Train,Network/Computer Technician Lead
819765,6,Train,Site Director
819765,6,Train,"HAYSVILLE, YouthFriends Mentor Coordinator"
819765,6,Train,Program Coordinator
819765,6,Train,"MENTORING AND SCHOLARSHIP PROGRAM, Program Manager"
819765,6,Train,"MENTORING AND SCHOLARSHIP PROGRAM, Program Assistant II"
819765,6,Train,"MENTORING AND SCHOLARSHIP PROGRAM, Program Assistant"
819765,6,Train,"DISTRICT, Special Education Paraprofessional"
819765,6,Train,"FOUNDATION, Kids Club Director"
819916,6,Train,Instructor Writer
819916,6,Train,SR Training NCO
819916,6,Train,Assistant NCOIC
819916,6,Train,Combat Medic (91B)
819916,6,Train,Army Reserve Recruiter
819916,6,Train,Student Athletic Trainer
819924,6,Train,Home Health Aide
819924,6,Train,Registered Medical Assistant
819924,6,Train,Medical Assistant
819924,6,Train,Student Medical Assistant
820019,6,Train,On call nanny
820019,6,Train,Apheresis Recruiter
820019,6,Train,Sales Person
820019,6,Train,Admissions Representative
820019,6,Train,Full time Live out nanny
820019,6,Train,Julia Baker
820019,6,Train,Full time live out nanny
820281,6,Train,(Hotel) Management
820281,6,Train,Hotel/Marina Mgr
820281,6,Train,Director of Sales
820281,6,Train,Football/Quarterbacks Coach
820281,6,Train,Pelican Harbor Marina & Boat Sales
820281,6,Train,General Manager
820281,6,Train,Hospitality Consultant
820281,6,Train,"Director of New Property Openings, Quality Assurance Coordinator, Training"
820420,6,Train,Buyer
820469,6,Train,TELLER
820469,6,Train,"ADMINISTRATIVE ASSISTANT, PANEL BEATERS"
820657,6,Train,Cashier/Office Admin.
820724,6,Train,Assistant to V.P. of Marketing and Consumer Relations Manager
820724,6,Train,Client Service Coordinator
820724,6,Train,Server/Bartender
820724,6,Train,Teller/Customer Service Representative
820764,6,Train,Business Intelligence Programmer
820764,6,Train,Supervisor and PC Support Specialist
820764,6,Train,System Engineer Mini-Micro
820764,6,Train,Associate Systems Engineer
820785,6,Train,Senior Consultant(Freelance)-Market Research/Strategy and Insights (Contract Engagements for Term Durations)
820785,6,Train,Senior Consultant
820785,6,Train,Product Development Scientists
820785,6,Train,Vice President - Strategy and Insights/Business Consultant
820785,6,Train,Senior Consultant(Freelance)-Consumer Marketing Insights
820785,6,Train,Vice President/Marketing Consultant
820785,6,Train,Project and client liaison
820785,6,Train,Global Research Director
820986,6,Train,Chief Estimator / General Superintendent / Project Manager
820986,6,Train,Project Superintendent
820986,6,Train,Chief Estimator / Project Manager / General Superintendent
820986,6,Train,General Superintendent / Estimator
820986,6,Train,Project Superintendent / Estimator
821213,6,Train,Certified Nurses Assistant
821287,6,Train,Clerical work in workroom
821287,6,Train,98 as a teacher aide for developmental children
821287,6,Train,teacher aide for developmental children
821287,6,Train,Substitute
821287,6,Train,Food Service
821439,6,Train,Retail Merchandiser
821439,6,Train,Acquisition Sales
821439,6,Train,Customer Service Representative
821439,6,Train,Sales Agent
821439,6,Train,Sales Representative
821439,6,Train,Customer Service Agent
821461,6,Train,Excellent at figuring out...A real problem solver...Fast learner
821585,6,Test,Housekeeping Supervisor
821585,6,Test,PERSONAL CARE ATTENDENT
821585,6,Test,HOUSEKEEPING SUPERVISOR AND FRONT DESK CLERK
821585,6,Test,ENVIROMENTAL SERVICES SPECIALIST
821585,6,Test,ASST.MANAGER
821585,6,Test,NURSING AIDE
821977,6,Train,General Manager
821977,6,Train,Store Manager
821977,6,Train,Sales & Marketing Manager
822023,6,Train,Dir Bookeeping
822023,6,Train,Secretary
822023,6,Train,Receptionist (Seasonal)
822023,6,Train,Medical Receptionist (Externship)
822023,6,Train,Legal Secretary (Temporary)
822222,6,Train,Varsity baseball coach
822222,6,Train,Bar manager
822222,6,Train,Outside sales
822222,6,Train,Sales
822366,6,Train,Administrative Support Team
822366,6,Train,Assistant Branch Manager
822366,6,Train,Financial Consultant
822366,6,Train,Adminitrator
822366,6,Train,Sales and Service Representative
822395,6,Train,"Staff Accountant, Corporate Headquarters"
822395,6,Train,Staff Accountant
822395,6,Train,Assistant Accountant
822399,6,Train,CUSTOMER SERVICE MANAGER
822399,6,Train,HARD-WORKING WAREHOSE WORKER
822453,6,Train,Chief Finance Officer / HR Specialist
822453,6,Train,HR Assistant
822453,6,Train,Early Childhood Development Assistant
822460,6,Train,Controls Engineer
822460,6,Train,Automation Engineer
822460,6,Train,Student
822460,6,Train,Installer and Service Technician
822659,6,Train,Creative Assistant/ Assistant Videographer
822659,6,Train,Office Assistant
822659,6,Train,Guest Service Operator Front Desk Disney's Grand Floridian Resort and Spa
822659,6,Train,"Manager, Media Assistant, Researcher, Broadcasting, Director, Producer, Editor, Program Operator and Clerk"
822659,6,Train,Guest Service Operator Main Street USA
822716,6,Train,Electrical Engineer
822716,6,Train,Project Engineer
822716,6,Train,Instrumentation Engineer
822819,6,Train,Aide
822819,6,Train,Medical Office Assistant
822899,6,Train,House keeper
822899,6,Train,Cashier
822899,6,Train,Residential  Aide
822937,6,Train,Administrative Receptionist
822937,6,Train,Manager of Facilities and Logistics
822937,6,Train,Receptionist - Cashier
822993,6,Train,Adjunct Faculty
822993,6,Train,Asst Project Manager
822993,6,Train,"Asst Manager, Security Operations, For Grubb and Ellis"
822993,6,Train,Program Manger
822993,6,Train,Training Consultant
822993,6,Train,Senior Technicain
823017,6,Train,Administrative Assistant
823017,6,Train,Volunteer in ILN department
823017,6,Train,Executive Assistant/Contract Administrator
823017,6,Train,Contract Administrator
823046,6,Train,Packaging Specialist / Manufacturing Operations
823129,6,Train,Suite Attendant
823129,6,Train,Cashier/Sales Associate
823191,6,Train,Care Manager II
823191,6,Train,Therapeutic Staff
823191,6,Train,Program-Intern
823191,6,Train,Active Member
823191,6,Train,Customer Service Coordinator
823191,6,Train,Radio Show Host
823291,6,Train,TEST ENGINEER
823291,6,Train,PROJECT ENGINEER
823291,6,Train,PRODUCT CONFIGURATOR
823291,6,Train,ENGINEERING TECH
823311,6,Train,Operations Supervisor/General Manager - McAlister's Select/Einstein
823311,6,Train,Pantry Chef
823311,6,Train,Production Manager
823478,6,Train,Communications Technician
823478,6,Train,Customer Service Representative
823478,6,Train,Shift Manager
823501,6,Train,NETWORK ENGINEER
823501,6,Train,NORTEL ERICSON NEXTEL MCI
823612,6,Train,Certified Phlebotomist
823612,6,Train,Certified Medical Assistant
823612,6,Train,Patient Care Technician
823716,6,Train,Workers' Compensation Unit Manager
823716,6,Train,Workers' Compensation Adjuster
823716,6,Train,Senior WC Adjuster
823716,6,Train,Claim Analyst
823716,6,Train,WC Adjuster
823716,6,Train,General Adjuster
823754,6,Train,Senior Financial Analyst
823754,6,Train,Project management
823754,6,Train,Research Analyst
823754,6,Train,Market Data Analyst
823754,6,Train,Senior Operations Associate
823873,6,Train,HR Generalist-; Benefits Administration
823873,6,Train,Benefits Specialist
823873,6,Train,Human Resources Generalist
823873,6,Train,Human Resources Generalist- Support
823873,6,Train,Human Resources Coordinator- Administrative support
823917,6,Train,Trainee
823929,6,Test,Help Desk/Verifications
823929,6,Test,Sales Clerk
823929,6,Test,CSR/Customer Service Rep
824051,6,Train,Medical Coordinator/Account Manager
824051,6,Train,Technical Recruiter
824051,6,Train,"Intern/Event Coordinator, Red Moon Marketing"
824051,6,Train,Intern/Assistant
824051,6,Train,Retail Assistant
824053,6,Train,Developer (Permanent Position)
824053,6,Train,Lead Developer/Analyst (Term position)
824053,6,Train,Senior Developer/Systems Analyst
824053,6,Train,Consultant / Developer - Software Architects
824053,6,Train,Consultant
824053,6,Train,Application Specialist -Internship
824053,6,Train,Technical Specialist
824136,6,Train,Laborer
824136,6,Train,Warehouse Floor Technician
824136,6,Train,Truck Driver
824136,6,Train,Warehouse Manager
824169,6,Train,HR Coordinator
824169,6,Train,Warehouse Clerk
824210,6,Train,crew member
824240,6,Train,Judicial Assistant III
824240,6,Train,Legal Process Clerk II
824240,6,Train,HMO Billing Representative
824240,6,Train,Sr. Medicare Accounts Receivables Representative
824240,6,Train,Recovery Analyst
824240,6,Train,Senior Episodic Claims Examiner
824240,6,Train,HMO/Hospice Billing Representative
824240,6,Train,Sr. HMO/Managed Care Accounts Receivables Representative
824261,6,Train,Sales Manager
824261,6,Train,Sales Service Manager
824261,6,Train,Senior Account Executive (Hunter)
824261,6,Train,Regional Sales Manager
824265,6,Train,certified nursing assistant/ home health aide
824265,6,Train,Certified Nursing Assistant (CNA)
824337,6,Train,Permanent Full-Time
824337,6,Train,Records Management
824337,6,Train,Verifier /Clerical
824337,6,Train,Customer Service
824337,6,Train,Administrative Assistant/Receptionist
824337,6,Train,Secretary/Office Assistant
824337,6,Train,File Clerk/ Receptionist
824395,6,Train,Customer Service Representative and Sales Associate
824395,6,Train,Guest Room Attendant
824395,6,Train,Cashier
824395,6,Train,Customer Service Representative and Data Entry Clerk
824395,6,Train,Senior Service Assistant Supervisor
824519,6,Train,Multimedia Illustrator
824519,6,Train,Teacher
824519,6,Train,Sales Associate
824519,6,Train,Internship/Work Study Program
824519,6,Train,"President of ""New Magic Dancers"
824590,6,Train,Independent Contractor
824590,6,Train,Account Associate
824590,6,Train,File Clerk
824590,6,Train,Administrative Assistant/PCI Rep
824622,6,Train,Beach Front Realtor
824622,6,Train,"Senior Equity Development, Helping"
824622,6,Train,Dino Delgado (Broker)
824622,6,Train,National Sales Director
824634,6,Train,Electrical Apprentice
824634,6,Train,General Laborer
824634,6,Train,CNC Machinist
824634,6,Train,Cook/Cashier
824922,6,Train,Assistant Supervisor
824922,6,Train,"Assembly Line Worker, Inspector/ Machine Operator"
824922,6,Train,Broome Corporate Park
824979,6,Train,ASSEMBLER TUBE FABRICATION
824979,6,Train,FILLING MACHINE OPERATOR
824979,6,Train,PACKING AND FILLING MACHINE OPERATOR
824979,6,Train,EXTRUDING MACHINE OPERATOR
825033,6,Train,Sales and Marketing Coordinator
825033,6,Train,Student Center Assistant
825033,6,Train,Sports Marketing Intern
825033,6,Train,"Intern, Group Sales and Marketing"
825383,6,Train,LPN Charge Nurse
825461,6,Train,High school Teacher
825461,6,Train,Service Technician
825551,6,Train,Consultant / Contractor
825551,6,Train,Controller
825551,6,Train,"Vice President, Finance and Sales"
825551,6,Train,Chief Financial Officer
825551,6,Train,Auditor / Accountant
825729,6,Train,STAFF SPEECH PATHOLOGIST
825729,6,Train,"SUPPLEMENTAL SPEECH THERAPIST, CONTRACT"
825729,6,Train,"SPEECH LANGUAGE PATHOLOGIST, SUPPLEMENTAL"
825915,6,Train,Associate Process Engineer - Military Aircraft Final Assembly
825915,6,Train,Process Engineer - Military Aircraft Final Assembly
825915,6,Train,VIP Parking Attendant
825915,6,Train,Computer/Home Office Sales Representative
825915,6,Train,No-Fault Claims Telephone Representative
825922,6,Train,Patient Care Coordinator
825922,6,Train,Lead Customer Support
825922,6,Train,Owner services
825922,6,Train,Customer Service Specialist
825935,6,Train,"Assistant in the Produce department, cleaning"
825984,6,Train,Desktop/Network Support Technician
825984,6,Train,Hardware Support Technician
825984,6,Train,Rollout Support Technician
825984,6,Train,Desktop Support Technician
825984,6,Train,Sys Admin - Messaging Support
825984,6,Train,Technical Lead - Active Directory Migration Project
825984,6,Train,Team Lead - XP Migration Project
825984,6,Train,Technical Lead - Deployment Team -  Field Technology Services
825984,6,Train,Windows XP Migration Technician
825984,6,Train,R&D Systems Operations/Support Technician
825984,6,Train,Systems Analyst - Build Group
825984,6,Train,Systems Analyst – Build Group
825984,6,Train,Level II Remote Support Analyst
825984,6,Train,LAN Administrator/ Desktop Technician
826021,6,Train,Insurance Coordinator
826021,6,Train,Administrative Support Coordinator
826021,6,Train,Patient Coordinator
826021,6,Train,Special Education/Full Inclusion Specialist
826070,6,Train,Ameritox Specimen Processor
826118,6,Test,Licensed security Guard
826118,6,Test,Visual Security Officer
826118,6,Test,UPS Scanner Tester/ Revenue Recovery
826118,6,Test,JFK American Airlines Cabin Cleaner
826118,6,Test,Material Handler
826118,6,Test,Shift Manager
826118,6,Test,Supply and Logistics Specialist
826220,6,Train,Receptionist - Chiropractic Assistant
826220,6,Train,ESL Teacher
826220,6,Train,Data Entry
826220,6,Train,Secretary
826346,6,Train,Medical Assistant
826346,6,Train,Cashier /Bra fit specialist
826366,6,Train,French Instructor
826366,6,Train,Student Teacher
826366,6,Train,Counselor's Aide
826366,6,Train,French and Math Tutor
826366,6,Train,Co-creator of Association of the Population
826366,6,Train,"Vice Principal and Teacher - Lomé, Togo, Africa"
826381,6,Train,Dispatch Manager
826381,6,Train,Branch Administrator/ Recruiter
826381,6,Train,Human Resource Manager
826381,6,Train,Office Manager
826381,6,Train,Administrative Coordinator
826518,6,Train,Manager
826518,6,Train,Relief Manager
826518,6,Train,Electronics Sales Associate
826518,6,Train,Car and Audio Sales Associate
826596,6,Train,Manager - National Audit & Pricing Team
826596,6,Train,Manager Financial Planning & Analysis
826596,6,Train,Senior Finance Manager
826596,6,Train,National Retail Analytics and Operations Manager - Petsmart account
826596,6,Train,Divisional Finance Manager
826596,6,Train,Senior Financial Analyst/ Team Leader
826794,6,Train,Outside Sales Rep
826794,6,Train,Partner/Owner/Operations Manager/Sales Director
826794,6,Train,Sales Manager
826794,6,Train,"Outside Sales Representative, Northern California"
826794,6,Train,Maintenance Machinist
826794,6,Train,Manager/Lead Tech
826854,6,Train,Customer Service Specialist
826854,6,Train,Customer Sales Representative
826854,6,Train,Sales Associate
826874,6,Train,Forklift Operator
826874,6,Train,Forklift Operator / Machine Operator
826874,6,Train,Forklift Operator / Slip Sheet Operator
827166,6,Train,Director of Retail Sales and National Accounts
827166,6,Train,Food Service Sales Director
827169,6,Train,Sales Associate
827169,6,Train,Station Attendant
827169,6,Train,Telemarketer/Sales Representative
827169,6,Train,Store Assistant
827169,6,Train,Assistant Manager
827218,6,Train,Office Manager/Human Resources Assistant
827218,6,Train,Nursing Assistant
827218,6,Train,CNA/Home Health Aide
827243,6,Train,Building Maintenance Technician
827243,6,Train,Driver/ Warehouse Associate/ Loader
827243,6,Train,Material Handler
827243,6,Train,Warehouse Manager
827243,6,Train,Laborer
827260,6,Train,Lead Teacher
827260,6,Train,Bookkeeper
827278,6,Train,Administrative Assistant/Alternate Administrator
827278,6,Train,Administrative Assistant
827351,6,Train,ACCOUNTS PAYABLE - ACCOUNTS RECEIVABLE- SALES TAX
827351,6,Train,SALES TAX - PAYROLL TAX
827351,6,Train,OFFICE MANAGER
827351,6,Train,accounting
827416,6,Train,"Material Handler, Distribution Department"
827416,6,Train,Associate
827416,6,Train,Sales Associate
827463,6,Train,Student Assistant
827463,6,Train,Housekeeper
827463,6,Train,Seasonal Sales Associate
827463,6,Train,Effectively relayed messages to other Election judges and chief
827463,6,Train,Assistant Pharmacy Technician
827477,6,Train,Release of Information Specialist
827477,6,Train,Office Assistant/Full Time Student
827477,6,Train,Rehab Specialist
827477,6,Train,"PERSONAL ASST, CASE MGM"
827548,6,Train,Telephone sales rep
827548,6,Train,Telephone Sales Representative
827548,6,Train,Security Officer
827548,6,Train,Crew Trainer
827567,6,Train,Delivery Driver
827567,6,Train,Cashier
827567,6,Train,Receptionist
827567,6,Train,teacher
827820,6,Train,Mechanic/Welder
827820,6,Train,Selector/Quality control/ Inventory clerk/assist maintenance
827820,6,Train,Stockroom Clerk/Salesman
827820,6,Train,Union Sheet metal worker
827820,6,Train,Tree Trimmer/Driver
827820,6,Train,Machinist
827820,6,Train,Assistant Night Manager
827945,6,Train,Accountant/Bookkeeper/Office Manager/IT small projects/Admin
827945,6,Train,Part owner/President of Finance and Administration
827945,6,Train,Attorney as bookkeeper and Admin
828327,6,Train,Forex options - market maker and trader
828472,6,Train,Service Technician  2
828472,6,Train,Maintainace Technician
828621,6,Train,Co-founder and chief technology officer
828621,6,Train,Senior Perl Developer
828621,6,Train,Programmer / Analyst
828622,6,Train,Sales Executive
828622,6,Train,Barrister Global Services Network
828622,6,Train,Temp
828622,6,Train,Administrative Assistant
