UserID,Split,City,State,DegreeType,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany
605507,Train,Hoffman Estates,IL,1.0,6,6.0,1,0,0
605508,Train,Akron,OH,3.0,3,5.0,0,0,0
605529,Train,Jackson,NJ,,2,3.0,0,0,0
605701,Train,North Hollywood,CA,4.0,3,5.0,1,1,13
605852,Train,Saginaw,TX,4.0,2,12.0,0,1,200
605898,Train,Red Oak,TX,4.0,4,11.0,1,0,0
605919,Train,Harbor City,CA,4.0,1,1.0,0,1,6
605935,Train,Farmington,MN,1.0,9,12.0,1,0,0
606015,Train,Charlotte,NC,1.0,3,2.0,0,0,0
606138,Train,Jacksonville,FL,4.0,6,8.0,1,0,0
606146,Train,Portland,OR,,8,17.0,0,0,0
606187,Train,Cincinnati,OH,,2,1.0,0,0,0
606221,Train,North Hollywood,CA,4.0,3,10.0,1,1,20
606287,Train,Riverton,UT,1.0,4,8.0,1,0,0
606345,Train,Turnersville,NJ,3.0,6,11.0,0,0,0
606353,Train,Brooklyn,NY,5.0,4,7.0,1,1,5
606359,Train,Ewa Beach,HI,1.0,3,8.0,0,0,0
606387,Train,Greencastle,PA,1.0,4,14.0,0,0,0
606390,Train,Madison,CT,5.0,6,44.0,1,0,0
606540,Train,San Antonio,TX,,5,10.0,0,0,0
606654,Train,Cypress,TX,2.0,4,10.0,1,0,0
606714,Train,Phoenix,AZ,1.0,3,10.0,0,1,10
606722,Train,Tampa,FL,1.0,5,4.0,1,0,0
606847,Train,Cold Spring,MN,4.0,2,5.0,1,0,0
606868,Train,Hayward,CA,4.0,4,8.0,1,0,0
606920,Train,Detroit,MI,1.0,6,7.0,0,0,0
607087,Train,Miami,FL,2.0,5,13.0,1,0,0
607148,Train,Hopkins,SC,1.0,3,5.0,0,0,0
607224,Train,Cochran,GA,1.0,5,8.0,1,1,4
607394,Train,Miami,FL,4.0,4,17.0,1,0,0
607460,Train,Collierville,TN,4.0,5,23.0,0,0,0
607521,Train,Raleigh,NC,1.0,4,4.0,1,1,4
607535,Train,Milwaukee,WI,5.0,7,15.0,1,0,0
607587,Train,Keller,TX,4.0,3,6.0,1,0,0
607708,Train,Clive,IA,1.0,3,10.0,1,1,34
607800,Train,Wilmington,DE,,3,5.0,1,0,0
607985,Train,Laurel,MD,1.0,5,5.0,1,0,0
608093,Train,Rialto,CA,1.0,1,2.0,0,0,0
608220,Train,Louisville,KY,5.0,10,29.0,0,0,0
608289,Train,Canfield,OH,4.0,3,7.0,1,0,0
608299,Train,Dania Beach,FL,,4,5.0,0,1,2
608347,Train,Miami,FL,4.0,4,10.0,0,0,0
608364,Train,Portland,OR,1.0,4,12.0,0,0,0
608387,Train,Madison,WI,4.0,2,1.0,1,0,0
608404,Train,Hartford,CT,4.0,4,17.0,1,0,0
608448,Train,Mahwah,NJ,5.0,4,12.0,1,0,0
608525,Train,Corning,NY,3.0,4,15.0,1,0,0
608581,Train,Scottsdale,AZ,4.0,6,4.0,0,0,0
608754,Train,Oakland,NJ,4.0,8,26.0,1,0,0
608757,Train,Brockton,MA,3.0,2,14.0,1,0,0
608758,Train,Hillsboro,OR,5.0,4,3.0,1,0,0
608764,Train,New York,NY,2.0,3,4.0,1,0,0
608872,Train,Jacksonville,FL,,6,11.0,0,1,8
608898,Train,Harrison,OH,1.0,4,36.0,1,0,0
609001,Train,Layton,UT,5.0,1,2.0,1,0,0
609125,Test,Michigan Center,MI,3.0,6,14.0,0,0,0
609159,Train,Chicago,IL,4.0,1,1.0,1,0,0
609256,Train,Chicago,IL,1.0,3,5.0,0,0,0
609384,Train,Philadelphia,PA,1.0,4,10.0,0,1,6
609411,Train,Germantown,MD,3.0,4,11.0,1,0,0
609460,Train,Los Angeles,CA,1.0,4,9.0,0,0,0
609509,Train,Houston,TX,1.0,1,10.0,0,0,0
609552,Train,Leesburg,GA,4.0,5,8.0,1,0,0
609627,Train,Arlington,TX,3.0,4,5.0,0,0,0
609777,Train,Houston,TX,4.0,6,7.0,1,0,0
609805,Train,Newnan,GA,1.0,4,7.0,0,0,0
609966,Train,Norfolk,VA,4.0,8,18.0,0,1,8
610009,Train,Colfax,LA,1.0,2,4.0,1,0,0
610217,Train,Plano,TX,3.0,4,24.0,0,0,0
610219,Train,Tampa,FL,1.0,5,10.0,1,0,0
610272,Train,Weymouth,MA,4.0,3,4.0,1,0,0
610278,Train,Falls Church,VA,1.0,1,1.0,0,0,0
610321,Train,Kissimmee,FL,4.0,5,14.0,1,0,0
610342,Train,Kenner,LA,1.0,4,2.0,1,0,0
610346,Train,Fort Lauderdale,FL,,3,4.0,0,0,0
610414,Train,San Antonio,TX,1.0,3,25.0,0,0,0
610462,Train,Plant City,FL,3.0,5,30.0,1,0,0
610484,Train,Catlettsburg,KY,4.0,8,10.0,0,0,0
610519,Train,Melbourne,IA,3.0,7,9.0,0,1,2
610758,Train,Jacksonville,FL,5.0,5,14.0,0,0,0
610779,Train,Clinton,UT,1.0,6,1.0,0,0,0
610859,Train,Glendale Heights,IL,4.0,4,14.0,1,0,0
611084,Train,Quakertown,PA,4.0,3,15.0,1,0,0
611142,Train,Baltimore,MD,,3,12.0,0,0,0
611210,Train,Los Angeles,CA,1.0,2,1.0,0,0,0
611239,Train,Canton,OH,,2,4.0,0,0,0
611265,Train,Theodore,AL,,2,1.0,1,0,0
611275,Train,Manchester,CT,1.0,4,8.0,0,0,0
611302,Train,Bulan,KY,3.0,1,0.0,0,0,0
611344,Train,Flushing,NY,4.0,1,1.0,0,0,0
611540,Train,Birmingham,AL,5.0,4,7.0,1,1,20
611729,Train,West Orange,NJ,1.0,4,7.0,1,0,0
611747,Train,Tampa,FL,4.0,5,23.0,1,0,0
611874,Train,Bothell,WA,5.0,4,29.0,0,0,0
611905,Train,Loganville,GA,,4,112.0,1,0,0
612042,Train,Melbourne,FL,6.0,3,4.0,0,0,0
612066,Train,Evansville,IN,5.0,4,112.0,1,0,0
612074,Train,Dallas,TX,4.0,3,6.0,1,0,0
612088,Train,Burleson,TX,,8,16.0,1,0,0
612125,Train,Kentwood,MI,4.0,4,21.0,1,0,0
612175,Train,Middle Village,NY,4.0,6,13.0,1,0,0
612299,Train,Stanwood,WA,1.0,3,13.0,0,0,0
612402,Train,Atlanta,GA,1.0,3,5.0,0,0,0
612476,Train,Broomall,PA,,4,25.0,0,0,0
612478,Train,Fort Wayne,IN,1.0,2,6.0,0,0,0
612594,Train,Maineville,OH,4.0,7,5.0,1,0,0
612695,Train,Houston,TX,1.0,3,8.0,1,0,0
612915,Train,Rock Hill,SC,2.0,6,5.0,1,1,10
612933,Train,Burleson,TX,,5,14.0,0,0,0
612939,Train,Ludowici,GA,1.0,2,4.0,0,0,0
612942,Train,Lauderhill,FL,,6,24.0,0,0,0
612958,Train,Des Moines,IA,,7,32.0,0,0,0
612970,Train,Huntington,WV,,8,13.0,1,0,0
612977,Train,Orlando,FL,,2,3.0,0,0,0
613022,Train,Crown Point,IN,1.0,4,13.0,1,0,0
613027,Train,Coram,NY,3.0,2,9.0,1,0,0
613036,Train,Moreno Valley,CA,3.0,2,9.0,0,0,0
613079,Train,Indianapolis,IN,3.0,4,6.0,0,0,0
613127,Train,Mountlake Terrace,WA,4.0,4,7.0,1,1,3
613135,Train,Iselin,NJ,4.0,3,26.0,1,0,0
613150,Train,Lexington,SC,1.0,2,7.0,0,0,0
613263,Train,Inkster,MI,5.0,5,33.0,1,0,0
613272,Train,Fredericksburg,VA,1.0,2,12.0,0,0,0
613338,Train,Houston,TX,2.0,3,7.0,1,1,20
613346,Train,Hickory,NC,3.0,3,18.0,1,1,12
613519,Train,Stockbridge,GA,3.0,5,16.0,1,0,0
613569,Train,North Versailles,PA,3.0,5,38.0,1,0,0
613593,Train,Fall River,MA,1.0,3,12.0,1,0,0
613613,Train,Saint Louis,MO,1.0,1,10.0,0,0,0
613619,Train,Jonesboro,GA,1.0,8,29.0,0,0,0
613634,Train,Riverside,CA,3.0,3,11.0,1,0,0
613668,Train,Downingtown,PA,,3,14.0,1,0,0
613706,Train,Long Valley,NJ,4.0,10,25.0,1,0,0
613721,Train,Howell,NJ,1.0,5,27.0,0,1,8
613764,Train,Winston Salem,NC,1.0,4,7.0,1,0,0
613827,Train,Bishopville,SC,1.0,5,32.0,0,0,0
613871,Train,Charles City,VA,1.0,4,20.0,1,0,0
613945,Train,Tacoma,WA,4.0,2,10.0,0,0,0
614086,Train,Duluth,GA,3.0,4,7.0,0,0,0
614124,Train,Miami,FL,3.0,3,19.0,0,1,15
614173,Train,Anaheim,CA,,3,22.0,0,0,0
614181,Train,Corydon,IN,,4,20.0,0,0,0
614324,Train,New York,NY,5.0,9,13.0,1,0,0
614399,Train,Livermore,CA,4.0,4,4.0,0,0,0
614420,Train,Boardman,OH,1.0,3,13.0,1,0,0
614461,Train,La Jolla,CA,5.0,4,3.0,0,0,0
614523,Train,Columbus,OH,4.0,3,13.0,1,0,0
614593,Train,Los Angeles,CA,4.0,2,15.0,0,0,0
614654,Train,Boonville,NC,3.0,4,9.0,0,0,0
614659,Train,Houston,TX,1.0,3,4.0,0,0,0
614699,Train,Renton,WA,,6,7.0,1,0,0
614787,Train,Cincinnati,OH,4.0,4,11.0,0,0,0
614827,Train,Phoenix,AZ,4.0,7,29.0,1,0,0
614910,Train,College Park,GA,4.0,2,12.0,1,0,0
614934,Train,Detroit,MI,4.0,7,5.0,1,0,0
614964,Train,Bronx,NY,1.0,5,5.0,0,0,0
614983,Train,Old Orchard Beach,ME,1.0,4,5.0,1,1,30
615015,Train,Indianapolis,IN,3.0,2,4.0,0,0,0
615123,Train,Columbia,MD,6.0,10,16.0,1,0,0
615282,Train,Overland Park,KS,,1,29.0,0,1,15
615352,Train,Bel Air,MD,1.0,8,12.0,0,0,0
615421,Train,Chicago,IL,4.0,5,4.0,1,0,0
615473,Train,Selden,NY,1.0,1,22.0,1,0,0
615484,Train,Cincinnati,OH,4.0,1,0.0,0,0,0
615532,Train,Anaheim,CA,4.0,4,5.0,0,0,0
615608,Train,Myrtle Beach,SC,1.0,1,0.0,0,0,0
615627,Train,Flagstaff,AZ,4.0,7,10.0,1,0,0
615715,Train,Miami,FL,4.0,3,9.0,1,0,0
616016,Train,Taylorsville,GA,4.0,4,21.0,0,0,0
616041,Train,Atlanta,GA,5.0,4,7.0,1,0,0
616063,Train,Worcester,MA,4.0,5,15.0,1,1,140
616088,Train,Houston,TX,,4,26.0,0,0,0
616093,Train,Washington,DC,1.0,5,17.0,0,0,0
616164,Train,Bronx,NY,4.0,4,6.0,1,1,4
616252,Train,Sherman,TX,4.0,3,25.0,1,1,14
616336,Train,Glenside,PA,,4,23.0,0,0,0
616428,Train,Mount Pleasant,SC,4.0,5,30.0,1,0,0
616560,Train,Merriam,KS,1.0,2,1.0,0,0,0
616594,Train,Cedar Knolls,NJ,4.0,4,6.0,0,0,0
616600,Train,New York,NY,4.0,8,7.0,1,0,0
616619,Train,Titusville,FL,4.0,3,25.0,0,0,0
616713,Train,Cincinnati,OH,,4,6.0,1,0,0
616751,Train,Newington,CT,3.0,6,26.0,1,0,0
616816,Train,Indianapolis,IN,1.0,6,27.0,1,0,0
616868,Train,Fontana,CA,1.0,2,6.0,1,0,0
616886,Train,Middletown,DE,1.0,6,20.0,0,0,0
616931,Train,Irving,TX,5.0,3,3.0,1,1,3
616948,Train,Madera,CA,3.0,1,1.0,0,0,0
617021,Train,Indianapolis,IN,1.0,7,21.0,1,0,0
617096,Train,Katy,TX,4.0,6,28.0,0,0,0
617121,Train,Piscataway,NJ,,2,15.0,0,0,0
617196,Train,Herrin,IL,,4,8.0,1,0,0
617357,Train,Orlando,FL,1.0,4,7.0,1,0,0
617381,Train,San Diego,CA,6.0,2,11.0,1,0,0
617405,Train,Lowell,MA,3.0,6,12.0,1,1,3
617482,Train,Cleveland,OH,1.0,3,4.0,0,0,0
617559,Train,Roslyn,PA,4.0,6,36.0,0,0,0
617597,Train,Aberdeen,MD,1.0,4,12.0,0,0,0
617711,Train,Newnan,GA,1.0,3,6.0,0,0,0
617743,Train,Lansing,IL,3.0,1,4.0,1,0,0
617777,Train,Flemington,NJ,4.0,3,2.0,0,0,0
617783,Train,Winder,GA,1.0,3,5.0,1,0,0
617826,Train,Chicago,IL,4.0,1,1.0,0,1,2
617840,Train,Saint Augustine,FL,1.0,7,25.0,1,0,0
617879,Train,Omaha,NE,4.0,6,15.0,1,0,0
617937,Train,Louisville,KY,4.0,4,20.0,0,0,0
617987,Train,Houston,TX,1.0,4,5.0,0,0,0
617995,Train,Winter Haven,FL,4.0,4,8.0,1,0,0
618047,Train,Baton Rouge,LA,4.0,6,6.0,1,0,0
618060,Train,Cairo,NY,3.0,2,22.0,1,0,0
618103,Train,Houston,TX,4.0,8,7.0,0,0,0
618196,Train,Buena Park,CA,4.0,2,3.0,0,0,0
618216,Train,Modesto,CA,4.0,9,6.0,0,0,0
618364,Train,Redford,MI,1.0,1,12.0,0,1,11
618450,Train,San Diego,CA,4.0,8,15.0,1,1,60
618453,Train,Indianapolis,IN,2.0,4,9.0,0,0,0
618573,Train,Farmingville,NY,3.0,5,7.0,1,0,0
618590,Train,Fresh Meadows,NY,4.0,3,18.0,1,0,0
618792,Train,Chicago,IL,4.0,5,31.0,1,0,0
618858,Train,Arlington,TX,1.0,4,4.0,1,0,0
618921,Train,Villa Rica,GA,4.0,10,17.0,1,0,0
618952,Train,Summerville,SC,4.0,2,6.0,1,0,0
619019,Train,Philadelphia,PA,6.0,4,4.0,0,0,0
619051,Train,Talbott,TN,5.0,3,29.0,0,0,0
619090,Train,Claremont,CA,4.0,7,21.0,1,1,60
619353,Train,Farmingville,NY,,5,21.0,1,0,0
619358,Train,La Quinta,CA,4.0,3,14.0,1,0,0
619403,Train,Fort Worth,TX,5.0,5,6.0,1,0,0
619445,Train,Rochester,NY,5.0,4,2.0,0,0,0
619473,Train,Memphis,TN,5.0,2,2.0,1,1,7
619669,Train,Watertown,MA,4.0,3,4.0,1,0,0
619742,Train,Lake Orion,MI,,4,4.0,1,0,0
619868,Train,Orlando,FL,1.0,3,4.0,1,0,0
619951,Train,Lawrenceville,GA,,6,23.0,1,1,10
620042,Train,Phoenix,AZ,3.0,4,10.0,1,0,0
620135,Train,San Jose,CA,4.0,8,6.0,0,0,0
620344,Train,Eugene,OR,4.0,1,1.0,0,0,0
620351,Train,Brooklyn,NY,3.0,3,6.0,0,0,0
620359,Train,Baltimore,MD,,5,9.0,1,0,0
620459,Train,Loma Linda,CA,3.0,1,1.0,0,0,0
620545,Train,Springfield,VA,4.0,3,6.0,1,1,1
620552,Train,Hamtramck,MI,4.0,5,7.0,0,0,0
620664,Train,Salem,WI,5.0,5,9.0,1,0,0
620699,Train,Lansing,MI,1.0,2,6.0,0,0,0
620824,Train,Long Beach,CA,4.0,4,21.0,1,0,0
620874,Train,Dobson,NC,1.0,3,4.0,1,0,0
620968,Train,Mesa,AZ,1.0,2,2.0,1,0,0
620991,Train,Montgomery,AL,5.0,5,19.0,1,0,0
621141,Train,Champions Gate,FL,3.0,9,21.0,0,0,0
621244,Train,Long Beach,CA,4.0,4,24.0,1,1,1
621248,Train,Chandler,AZ,1.0,2,17.0,0,1,6
621290,Train,Townsend,TN,5.0,5,23.0,1,0,0
621303,Train,Monroe,LA,4.0,3,4.0,1,0,0
621331,Train,Clayton,NC,3.0,3,10.0,1,0,0
621340,Train,Mishawaka,IN,4.0,5,6.0,1,0,0
621367,Train,Woodside,NY,4.0,4,6.0,0,0,0
621412,Train,Chula Vista,CA,4.0,5,21.0,0,1,8
621563,Train,Perry,MI,1.0,4,17.0,0,0,0
621609,Train,Lakeville,MN,4.0,7,10.0,0,0,0
621737,Train,Houston,TX,5.0,1,0.0,0,0,0
621760,Train,El Monte,CA,6.0,10,13.0,0,1,7
621767,Train,West Bloomfield,MI,4.0,7,20.0,1,0,0
621786,Train,Spring,TX,1.0,3,5.0,1,1,24
621835,Train,Homestead,FL,1.0,3,5.0,1,0,0
621844,Train,Cheltenham,PA,5.0,2,16.0,1,0,0
621971,Train,Plymouth,MN,4.0,3,13.0,1,0,0
622070,Train,Fall River,MA,1.0,3,3.0,0,0,0
622083,Train,Brooklyn,NY,4.0,5,9.0,0,0,0
622140,Train,Seattle,WA,4.0,3,3.0,1,0,0
622461,Train,Phoenix,AZ,4.0,7,29.0,1,0,0
622477,Train,Manakin Sabot,VA,1.0,1,4.0,1,0,0
622713,Train,Olney,MD,5.0,3,14.0,1,0,0
622724,Train,Daytona Beach,FL,4.0,3,20.0,0,0,0
622759,Train,Breinigsville,PA,1.0,3,25.0,0,1,40
622765,Train,Frisco,TX,1.0,8,15.0,0,0,0
622810,Train,Nashville,TN,5.0,8,6.0,1,0,0
622877,Train,Rialto,CA,4.0,4,12.0,0,0,0
622970,Train,Daly City,CA,5.0,10,22.0,1,1,1
623277,Train,Tomball,TX,1.0,3,4.0,0,0,0
623352,Train,Los Angeles,CA,5.0,7,15.0,1,1,30
623366,Train,Clinton,SC,3.0,4,11.0,1,1,25
623462,Train,Kirkland,WA,4.0,6,22.0,1,0,0
623486,Train,Springfield,MO,4.0,4,12.0,1,0,0
623502,Train,Fort Myers,FL,1.0,5,10.0,1,0,0
623537,Train,Wentzville,MO,5.0,10,13.0,1,0,0
623653,Train,Lancaster,CA,,5,7.0,0,0,0
623668,Train,Baton Rouge,LA,1.0,2,3.0,0,0,0
623716,Train,Riverside,CA,3.0,2,4.0,1,0,0
623740,Train,Seattle,WA,4.0,5,5.0,0,0,0
623772,Train,Decatur,GA,,3,4.0,0,0,0
623844,Train,Lexington,KY,4.0,6,10.0,0,0,0
624009,Train,Jacksonville,FL,3.0,6,10.0,1,0,0
624138,Train,Gardena,CA,4.0,7,8.0,1,0,0
624290,Train,La Crescenta,CA,3.0,3,4.0,1,0,0
624314,Train,Charlotte,NC,3.0,4,6.0,1,0,0
624359,Train,Jacksonville,FL,4.0,2,10.0,1,1,6
624461,Train,Temecula,CA,,5,24.0,1,1,70
624462,Train,Ainsworth,NE,3.0,3,7.0,1,0,0
624496,Train,Des Moines,IA,1.0,5,8.0,0,0,0
624519,Train,Ossining,NY,3.0,4,3.0,1,0,0
624544,Train,Silver Spring,MD,5.0,5,20.0,0,0,0
624611,Train,Pittsburgh,PA,5.0,6,7.0,1,0,0
624740,Train,Maryville,TN,1.0,2,8.0,1,0,0
624782,Train,Preston,MD,1.0,6,8.0,1,0,0
624895,Train,Coral Springs,FL,1.0,5,24.0,1,0,0
625113,Train,Lafayette,LA,1.0,5,3.0,0,0,0
625136,Train,Conroe,TX,1.0,1,9.0,1,1,12
625196,Train,Reno,NV,4.0,1,12.0,1,0,0
625242,Train,Gardendale,AL,1.0,5,13.0,0,0,0
625270,Train,Ennis,TX,,5,3.0,0,0,0
625381,Train,Miami Beach,FL,,4,5.0,1,0,0
625417,Train,Bellingham,WA,1.0,5,7.0,1,0,0
625510,Train,Mesa,AZ,1.0,2,3.0,0,0,0
625520,Train,Fremont,CA,1.0,2,9.0,1,0,0
625605,Train,Cincinnati,OH,4.0,10,14.0,1,0,0
625610,Train,Miami,FL,3.0,6,10.0,1,0,0
625709,Train,Tucson,AZ,3.0,4,11.0,0,0,0
625744,Train,Bolingbrook,IL,4.0,4,10.0,1,0,0
625918,Train,Riverdale,IL,4.0,4,6.0,1,0,0
626018,Train,Lehigh Acres,FL,,4,14.0,1,0,0
626088,Train,Cary,NC,,4,9.0,1,0,0
626107,Train,Orlando,FL,4.0,5,11.0,1,0,0
626145,Train,Kansas City,MO,4.0,5,7.0,1,0,0
626187,Train,Sanderson,TX,,8,15.0,1,0,0
626191,Train,Brooklyn,NY,4.0,3,5.0,1,0,0
626254,Train,York,PA,1.0,3,8.0,1,0,0
626360,Train,Gladstone,MO,3.0,6,13.0,1,0,0
626377,Train,Kansas City,KS,2.0,3,4.0,0,1,6
626420,Train,Charlotte,NC,1.0,6,10.0,0,1,31
626431,Train,Columbus,OH,,5,7.0,0,0,0
626519,Train,Middletown,OH,1.0,6,25.0,1,0,0
626604,Train,Austin,TX,,5,15.0,0,0,0
626706,Train,Dumont,NJ,1.0,3,3.0,1,0,0
626851,Train,Deer Park,TX,3.0,3,6.0,1,1,3
626866,Train,Glen Oaks,NY,4.0,5,4.0,1,0,0
626949,Train,Mineola,NY,4.0,3,29.0,0,0,0
627014,Train,Meriden,CT,1.0,4,22.0,0,0,0
627081,Train,Coopersville,MI,3.0,10,23.0,1,0,0
627116,Train,Gaithersburg,MD,1.0,5,6.0,0,0,0
627165,Train,Brooklyn,NY,,4,10.0,0,0,0
627177,Train,Eugene,OR,4.0,4,7.0,0,0,0
627198,Train,Charlotte,NC,1.0,5,4.0,0,0,0
627297,Train,Shreveport,LA,1.0,6,10.0,0,0,0
627304,Train,Nampa,ID,1.0,4,6.0,0,1,6
627410,Train,Lindenwold,NJ,,2,3.0,0,0,0
627421,Train,Tulsa,OK,6.0,1,0.0,0,0,0
627430,Train,Monroeville,PA,4.0,3,5.0,0,0,0
627443,Train,Hilliard,OH,1.0,3,4.0,1,0,0
627598,Train,Columbia,SC,5.0,6,1.0,0,0,0
627605,Train,Bogota,NJ,1.0,1,31.0,1,0,0
627631,Train,Mooresville,NC,4.0,3,31.0,0,0,0
627665,Train,Tampa,FL,4.0,4,3.0,1,0,0
627680,Train,Chicago,IL,4.0,6,6.0,1,0,0
627868,Train,Tampa,FL,4.0,4,5.0,1,0,0
627869,Test,Hope Mills,NC,,1,1.0,0,0,0
627901,Train,Plaistow,NH,4.0,5,10.0,0,0,0
628084,Train,Waco,TX,1.0,4,7.0,0,0,0
628086,Train,Oakland,CA,1.0,3,7.0,1,0,0
628270,Train,Baton Rouge,LA,5.0,3,11.0,1,0,0
628276,Train,Virginia Beach,VA,1.0,3,5.0,1,0,0
628335,Train,Glendale,AZ,1.0,4,4.0,1,0,0
628340,Train,Richardson,TX,4.0,3,6.0,1,0,0
628390,Train,Loganville,GA,1.0,2,1.0,1,0,0
628449,Train,South Houston,TX,1.0,4,1.0,1,0,0
628482,Train,Eudora,KS,4.0,2,4.0,1,0,0
628494,Train,Anderson,SC,1.0,4,10.0,1,0,0
628518,Train,Laveen,AZ,1.0,3,3.0,1,0,0
628526,Train,Baltimore,MD,1.0,6,10.0,0,1,12
628569,Test,Pomona,CA,3.0,7,5.0,1,1,5
628789,Train,Roseville,MI,3.0,3,14.0,1,0,0
628803,Train,Reno,TX,1.0,4,7.0,0,0,0
628842,Train,Portland,OR,1.0,3,29.0,0,0,0
628900,Train,Johnstown,CO,4.0,3,13.0,1,0,0
629058,Train,San Antonio,TX,4.0,3,6.0,0,1,20
629071,Train,Baton Rouge,LA,,4,22.0,0,1,15
629081,Train,Alexandria,VA,4.0,5,7.0,1,0,0
629295,Train,Columbia,MD,4.0,2,4.0,0,0,0
629502,Train,Des Moines,IA,4.0,6,12.0,1,0,0
629529,Train,Orlando,FL,5.0,6,12.0,1,0,0
629556,Train,Greenwood,IN,4.0,4,10.0,1,0,0
629620,Train,Fort Myers,FL,1.0,2,2.0,0,0,0
629638,Train,Oak Park,IL,4.0,2,5.0,0,0,0
629666,Train,Calumet City,IL,1.0,2,3.0,1,0,0
629696,Train,Orlando,FL,,5,5.0,0,0,0
629752,Train,Raleigh,NC,1.0,8,10.0,0,0,0
629947,Test,Orlando,FL,3.0,6,8.0,1,0,0
629962,Train,Raleigh,NC,4.0,3,9.0,1,0,0
629966,Train,Jackson,MI,1.0,5,9.0,1,0,0
630006,Train,Hermosa Beach,CA,4.0,2,3.0,0,0,0
630009,Train,Jacksonville,NC,1.0,3,4.0,1,0,0
630017,Train,Leicester,MA,1.0,9,112.0,1,0,0
630022,Train,Orlando,FL,1.0,4,5.0,0,0,0
630044,Train,North,SC,1.0,9,27.0,0,0,0
630116,Train,Manahawkin,NJ,5.0,6,6.0,1,0,0
630174,Train,Columbia City,IN,2.0,3,24.0,1,0,0
630216,Train,Dalhart,TX,4.0,5,16.0,1,0,0
630503,Train,Oklahoma City,OK,,6,12.0,1,0,0
630515,Train,Wichita,KS,4.0,3,10.0,0,0,0
630520,Train,Milwaukee,WI,1.0,7,15.0,0,0,0
630526,Train,Wonewoc,WI,,3,18.0,1,0,0
630591,Train,Prior Lake,MN,6.0,10,21.0,0,0,0
630592,Train,Norwalk,CA,1.0,3,33.0,1,0,0
630641,Train,Maywood,IL,1.0,4,11.0,1,0,0
630671,Train,Arden,NC,1.0,3,4.0,1,0,0
630691,Train,East Petersburg,PA,4.0,4,11.0,1,0,0
630706,Train,Wilton Manors,FL,3.0,2,6.0,1,0,0
630809,Train,New York,NY,4.0,4,12.0,0,0,0
630981,Train,Pinckney,MI,3.0,4,7.0,1,0,0
630994,Train,Rodeo,CA,1.0,3,40.0,0,0,0
631093,Train,Cullman,AL,4.0,5,16.0,1,0,0
631142,Train,Waveland,MS,1.0,7,13.0,1,0,0
631182,Train,Tacoma,WA,,9,20.0,0,1,12
631311,Train,Panama City,FL,1.0,7,16.0,1,0,0
631394,Train,Jefferson City,MO,1.0,4,5.0,1,0,0
631427,Train,Charlotte,NC,4.0,3,9.0,0,0,0
631527,Train,Fairburn,GA,1.0,3,31.0,1,0,0
631551,Train,Jacksonville,FL,1.0,2,25.0,0,0,0
631558,Train,Saint Cloud,FL,3.0,2,6.0,0,0,0
631761,Train,Jacksonville,FL,4.0,4,15.0,1,0,0
631869,Train,Southfield,MI,5.0,4,28.0,1,0,0
631937,Train,Reno,NV,1.0,3,26.0,0,0,0
632007,Train,Abilene,KS,5.0,9,31.0,0,0,0
632015,Train,Fairview Heights,IL,,4,6.0,1,0,0
632029,Train,Cambridge,MA,4.0,4,3.0,0,1,2
632330,Train,Charlotte,NC,1.0,5,20.0,0,1,9
632391,Train,Milwaukee,WI,4.0,4,4.0,1,0,0
632507,Train,Birmingham,AL,4.0,5,5.0,0,0,0
632508,Train,Chicago,IL,4.0,6,7.0,1,0,0
632509,Train,Little Rock,AR,3.0,6,9.0,1,1,5
632516,Train,Madera,CA,1.0,3,10.0,1,0,0
632700,Train,Canton,OH,1.0,5,25.0,1,0,0
632741,Train,Woodhaven,MI,3.0,5,40.0,0,0,0
632819,Train,Humble,TX,1.0,3,16.0,1,0,0
633092,Train,Lawrence,KS,4.0,1,6.0,1,0,0
633318,Train,Independence,MO,1.0,5,20.0,0,1,50
633365,Train,York,SC,5.0,4,7.0,1,0,0
633366,Train,Jamaica,NY,4.0,3,6.0,1,0,0
633379,Train,Tallahassee,FL,5.0,6,7.0,1,1,10
633385,Train,Valparaiso,IN,4.0,6,6.0,1,0,0
633463,Train,La Habra,CA,,1,4.0,0,1,13
633541,Train,Elkton,MD,1.0,7,14.0,1,0,0
633580,Train,Cleveland,OH,1.0,1,16.0,0,0,0
633697,Train,Modesto,CA,3.0,1,1.0,0,0,0
633788,Train,Independence,MO,1.0,6,19.0,0,1,1
633800,Train,Atlanta,GA,1.0,2,12.0,1,0,0
633843,Train,Dallas,TX,4.0,4,6.0,0,0,0
633848,Train,Ruskin,FL,1.0,3,6.0,1,0,0
633854,Train,Holly Springs,NC,4.0,3,7.0,1,0,0
633925,Train,Nokomis,IL,4.0,4,4.0,0,1,10
634072,Train,Baton Rouge,LA,,10,6.0,1,0,0
634165,Train,Chino,CA,4.0,2,7.0,0,0,0
634166,Train,Detroit,MI,3.0,5,7.0,1,0,0
634374,Train,Chantilly,VA,,10,13.0,1,0,0
634471,Train,Cape Coral,FL,1.0,3,7.0,1,0,0
634494,Train,Houston,TX,,7,7.0,1,1,2
634571,Train,New Bloomfield,PA,1.0,3,23.0,1,0,0
634584,Train,Indianapolis,IN,1.0,6,22.0,1,0,0
634586,Train,Horn Lake,MS,,2,3.0,0,0,0
